receive_ts,packet_ts,seqnr,sync status,TEC status,missed frames,channel,numsens,wavelength 1,wavelength 2,extra1,extra2,extra3,extra4,extra5,extra6
receive_ts, packet_ts, seqnr, sync status, TEC status, missed frames, channel, numsens, wavelength 1, wavelength 2, wavelength 3, wavelength 4, wavelength 5, wavelength 6, wavelength 7, wavelength 8
18Oct2024T114136.493, 447791333, 59085, 1, 1, 0, 1, 2, 1545.014954, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.493, 447792333, 59086, 1, 1, 0, 1, 2, 1545.014130, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.495, 447793333, 59087, 1, 1, 0, 1, 2, 1545.015228, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.495, 447794333, 59088, 1, 1, 0, 1, 2, 1545.015228, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.496, 447795333, 59089, 1, 1, 0, 1, 2, 1545.015228, 1549.778351, 0, 0, 0, 0, 0, 0
18Oct2024T114136.496, 447796333, 59090, 1, 1, 0, 1, 2, 1545.014404, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.499, 447797333, 59091, 1, 1, 0, 1, 2, 1545.014404, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.499, 447798333, 59092, 1, 1, 0, 1, 2, 1545.014954, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.501, 447799333, 59093, 1, 1, 0, 1, 2, 1545.014404, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.501, 447800333, 59094, 1, 1, 0, 1, 2, 1545.014954, 1549.778900, 0, 0, 0, 0, 0, 0
18Oct2024T114136.503, 447801333, 59095, 1, 1, 0, 1, 2, 1545.014954, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.503, 447802333, 59096, 1, 1, 0, 1, 2, 1545.015228, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.505, 447803333, 59097, 1, 1, 0, 1, 2, 1545.015228, 1549.778351, 0, 0, 0, 0, 0, 0
18Oct2024T114136.505, 447804333, 59098, 1, 1, 0, 1, 2, 1545.014404, 1549.781097, 0, 0, 0, 0, 0, 0
